GID,materiau,age_at_freeze,diametre,longueur,y_true,y_pred,y_score,prediction_type
410014874,FT,44.84873374401095,200.0,16.805,0,0,0.0927883896804375,TN
410014875,FT,44.84873374401095,200.0,41.831,0,0,0.07050252951674944,TN
410014879,FTG,74.84736481861738,80.0,161.328,0,1,0.5909913570230414,FP
410014880,FTG,74.84736481861738,100.0,2.468,0,1,0.8747280526995026,FP
410014881,FTG,74.84736481861738,100.0,29.579,0,1,0.6364225429526816,FP
410014883,FTG,74.84736481861738,150.0,17.931,0,1,0.7024713616167947,FP
410014884,FTG,74.84736481861738,150.0,2.456,0,1,0.8726870494516469,FP
410014886,FT,36.84873374401095,100.0,42.359,0,0,0.2094479211860331,TN
410014887,FT,36.84873374401095,100.0,20.492,0,0,0.24575654653058823,TN
410012505,POLY,63.84941820670773,36.0,28.512,0,0,0.30254126502237755,TN
410012525,FTG,74.84736481861738,150.0,12.571,0,1,0.6629704188100852,FP
410012526,FTG,74.84736481861738,150.0,27.591,0,1,0.7056186756455672,FP
410014089,POLY,63.84941820670773,32.0,21.774,0,1,0.5930828649901924,FP
410014090,BTM,34.847364818617386,700.0,15.707,0,0,0.22684917127697615,TN
410014091,BTM,34.847364818617386,700.0,18.862,0,0,0.037037392651240605,TN
410014092,BTM,34.847364818617386,700.0,77.919,0,0,0.014271431632456174,TN
410014093,FTG,118.84736481861738,100.0,4.406,0,1,0.7933618670000336,FP
410014095,FT,51.84941820670773,100.0,13.385,0,0,0.23244560216415938,TN
410014096,FT,51.84941820670773,100.0,40.047,0,0,0.23629425064981455,TN
410014098,FT,42.847364818617386,100.0,68.104,0,0,0.0441302219665624,TN
410014101,FTG,74.84736481861738,60.0,70.446,0,1,0.6289653151828174,FP
410014103,FTG,118.84736481861738,100.0,92.902,0,0,0.4503221807229735,TN
410014105,FT,45.84804928131417,100.0,86.161,0,0,0.16769359816450374,TN
410014106,FTG,118.84736481861738,100.0,70.413,0,1,0.5798472839625021,FP
410014108,FTG,74.84736481861738,200.0,8.054,0,0,0.40283506931342483,TN
410014109,FT,40.84873374401095,100.0,85.684,0,0,0.058687134901085125,TN
410014530,FT,41.84804928131417,150.0,74.717,0,0,0.10130209296978404,TN
410014536,FT,41.84804928131417,100.0,117.725,0,0,0.03536175052090477,TN
410014538,FT,41.84804928131417,100.0,90.381,0,0,0.04078148055345992,TN
410014539,FT,41.84804928131417,100.0,147.792,0,0,0.0988192713816957,TN
410014540,FT,41.84804928131417,100.0,10.041,0,0,0.07617125539245195,TN
410014541,FT,41.84804928131417,150.0,85.101,0,0,0.1112060930382633,TN
410014542,FT,32.84873374401095,150.0,104.968,0,0,0.21341868462073074,TN
410014543,FT,40.84873374401095,80.0,12.558,0,0,0.06527103323600954,TN
410014544,FT,40.84873374401095,80.0,12.125,0,0,0.06965231388186734,TN
410014545,FT,40.84873374401095,80.0,35.759,0,0,0.06969816901180789,TN
410014546,FT,40.84873374401095,80.0,163.908,0,0,0.11891222944153025,TN
410014549,FT,32.84873374401095,150.0,10.016,0,0,0.2650048666287962,TN
410014550,FT,31.849418206707735,100.0,12.487,0,0,0.16771563385461674,TN
410014551,FT,48.84873374401095,100.0,52.349,0,0,0.09717904598800163,TN
410014552,FT,48.84873374401095,100.0,3.916,0,0,0.10841354516232218,TN
410014554,FT,29.848049281314168,100.0,12.247,0,0,0.05866579732239344,TN
410014888,FT,36.84873374401095,100.0,26.498,0,0,0.24575654653058823,TN
410014889,FT,36.84873374401095,100.0,11.005,0,0,0.24399847943711048,TN
417004183,FT,3.671457905544148,100.0,5.0,0,0,0.029639785489575337,TN
410014891,FT,36.84873374401095,100.0,44.224,0,0,0.1777935277835506,TN
417004184,FT,3.671457905544148,150.0,236.172,0,0,0.002962707972859108,TN
410900072,FTVI,9.221081451060916,100.0,4.139,0,0,0.002226197227888226,TN
417004185,FT,3.671457905544148,150.0,97.599,0,0,0.009314987164962308,TN
410014895,FT,36.84873374401095,100.0,47.714,0,0,0.1777935277835506,TN
410900046,FT,9.932922655715263,100.0,1.779,0,0,0.4419798130567604,TN
410014897,FT,36.84873374401095,100.0,79.138,0,0,0.12527904041821086,TN
410900068,FT,9.848049281314168,80.0,1.639,0,0,0.4520477942173951,TN
410014899,FTG,74.84736481861738,80.0,13.177,0,1,0.5684067361306132,FP
410014901,FT,44.84873374401095,100.0,94.68,0,0,0.1606273416834775,TN
410014902,FT,44.84873374401095,100.0,8.921,0,0,0.24834038928610838,TN
410014903,FT,44.84873374401095,200.0,1.592,0,1,0.7187755896687134,FP
410012529,FT,53.84804928131417,100.0,125.125,0,0,0.15873813657751917,TN
410824015,PEHD,6.702258726899384,63.0,28.503,0,0,0.004579864874736415,TN
410824017,FTVI,6.702258726899384,100.0,0.56,0,0,0.0352798503351125,TN
410012540,FT,33.84804928131417,100.0,99.105,0,0,0.024655346488973048,TN
410012541,FT,33.84804928131417,100.0,7.274,0,0,0.03334806969236002,TN
410012542,FT,33.84804928131417,100.0,7.472,0,0,0.03551546479282658,TN
410012543,FT,33.84804928131417,100.0,156.477,0,0,0.068366990560396,TN
410012544,FT,33.84804928131417,80.0,54.381,0,0,0.04077186183383042,TN
410012545,FT,33.84804928131417,80.0,42.801,0,0,0.04993138019442629,TN
410012546,FT,33.84804928131417,60.0,15.648,0,0,0.03436305460755798,TN
410014111,FT,40.84873374401095,100.0,6.896,0,0,0.18756144213464881,TN
410014112,FT,40.84873374401095,100.0,9.834,0,0,0.08712992000601572,TN
410014115,FT,40.84873374401095,150.0,117.923,0,0,0.08743740993791373,TN
410014117,FT,40.84873374401095,200.0,10.311,0,0,0.057944255041924034,TN
410014118,FT,40.84873374401095,200.0,7.71,0,0,0.05674653964733218,TN
410014119,FTG,118.84736481861738,300.0,64.094,0,0,0.018754597027532564,TN
410014120,FTG,118.84736481861738,300.0,2.576,0,0,0.16666653497191275,TN
410014121,FTG,118.84736481861738,300.0,69.178,0,0,0.023222807777512313,TN
410014122,FTG,118.84736481861738,300.0,1.879,0,0,0.27593845460831773,TN
410014123,FTG,118.84736481861738,300.0,74.562,0,0,0.02571790001859801,TN
410014124,FT,51.84941820670773,100.0,51.63,0,0,0.24994686373676958,TN
410014125,BTM,34.847364818617386,700.0,92.347,0,0,0.013539222730399106,TN
410014127,BTM,34.847364818617386,700.0,26.9,0,0,0.03702980935667907,TN
410014128,BTM,31.849418206707735,700.0,56.417,0,1,0.5025039389695899,FP
410014129,FTG,118.84736481861738,300.0,3.337,0,0,0.10370116199560787,TN
410014130,FTG,118.84736481861738,300.0,28.711,0,0,0.02612434064853964,TN
410014555,FT,29.848049281314168,100.0,105.783,0,0,0.04136684209369787,TN
410014556,FT,29.848049281314168,80.0,116.088,0,0,0.018823687835954703,TN
410014557,FTG,74.84736481861738,100.0,31.071,0,1,0.6385270248533501,FP
410014558,FTG,74.84736481861738,100.0,4.595,0,1,0.6332983870430446,FP
410014559,FTG,74.84736481861738,100.0,19.421,0,1,0.6364225429526816,FP
410014561,FTG,74.84736481861738,100.0,9.834,0,1,0.685227979153597,FP
410014564,FT,46.847364818617386,150.0,10.029,0,0,0.08602738081867944,TN
410014565,FT,46.847364818617386,150.0,19.56,0,0,0.09223781256536658,TN
410014567,FT,46.847364818617386,100.0,10.256,0,0,0.0419842777340773,TN
410014568,FT,46.847364818617386,100.0,35.692,0,0,0.10057468497265765,TN
410014571,FT,46.847364818617386,100.0,12.685,0,0,0.08646685466969964,TN
410014573,FT,46.847364818617386,100.0,106.527,0,0,0.12027678615624764,TN
410014574,FT,50.847364818617386,100.0,24.281,0,0,0.2335184453924833,TN
410928917,FT,2.0725530458590007,400.0,30.253,0,0,0.0032554768214028925,TN
410928918,FT,2.0725530458590007,400.0,9.548,0,0,0.012098201154820047,TN
410014917,FTG,62.847364818617386,100.0,11.587,0,0,0.3689499210603481,TN
410014919,FT,34.847364818617386,200.0,209.274,0,0,0.005664727455900815,TN
410014920,FT,36.84873374401095,100.0,53.251,0,0,0.18901442195601864,TN
410014923,FT,36.84873374401095,100.0,10.45,0,0,0.2940386398057067,TN
410014924,FT,36.84873374401095,100.0,8.113,0,0,0.3491139143637887,TN
410014930,FT,35.84941820670773,100.0,49.221,0,0,0.08131199720546435,TN
410012560,FTG,74.84736481861738,250.0,19.327,0,1,0.7781653778880044,FP
410012561,ACIE,74.84736481861738,250.0,47.375,0,0,0.27726834141758455,TN
410012562,FTG,74.84736481861738,250.0,6.69,0,1,0.7913557519638338,FP
410012569,FT,55.84941820670773,250.0,2.677,0,1,0.8852123890366395,FP
410012570,FT,55.84941820670773,250.0,1.357,0,1,0.8772616003930772,FP
410014131,FTG,118.84736481861738,150.0,11.085,0,0,0.40687784083660355,TN
410014132,FTG,74.84736481861738,100.0,13.475,0,1,0.5443747509461595,FP
410014133,FTG,74.84736481861738,100.0,89.412,0,1,0.542163382275176,FP
410014134,FTG,74.84736481861738,100.0,6.551,0,0,0.4447622141454352,TN
410014135,FTG,74.84736481861738,100.0,3.852,0,1,0.7631081910480652,FP
410014136,FT,48.84873374401095,100.0,7.007,0,0,0.4481297630076969,TN
410014137,FTG,74.84736481861738,60.0,7.794,0,1,0.8379572157390981,FP
410014139,BTM,31.849418206707735,700.0,7.484,0,0,0.42583354096784615,TN
410014140,BTM,31.849418206707735,700.0,7.129,0,0,0.44951922793538057,TN
410014141,BTM,31.849418206707735,700.0,10.077,0,0,0.4068249650314041,TN
410014142,BTM,31.849418206707735,600.0,38.292,0,0,0.003473746822644185,TN
410014143,FT,31.849418206707735,300.0,18.774,0,0,0.11661838154767552,TN
410014144,FT,31.849418206707735,300.0,17.79,0,0,0.11661838154767552,TN
410014145,BTM,31.849418206707735,600.0,7.855,0,0,0.02470701819793583,TN
410014146,BTM,31.849418206707735,600.0,6.799,0,0,0.03503268188440512,TN
410014147,BTM,34.847364818617386,600.0,18.389,0,0,0.017774264700531475,TN
410014148,FT,31.849418206707735,100.0,24.19,0,0,0.21823581176477022,TN
410014149,FT,31.849418206707735,100.0,25.123,0,0,0.21823581176477022,TN
410014577,FT,23.849418206707735,100.0,33.192,0,0,0.11527266300765505,TN
410841076,FT,4.095824777549623,100.0,15.546,0,0,0.00844458832436603,TN
410841077,FT,4.095824777549623,100.0,19.25,0,0,0.008314498692015782,TN
410841078,FT,4.095824777549623,100.0,6.45,0,0,0.022994570527547293,TN
410014593,FT,56.84873374401095,200.0,25.213,0,0,0.3560821909431348,TN
410014594,FT,56.84873374401095,200.0,149.95,0,0,0.1764555004432195,TN
410014595,FT,56.84873374401095,200.0,233.035,0,0,0.02626964926567934,TN
410014599,FT,56.84873374401095,200.0,115.466,0,0,0.14451225106070664,TN
410014600,FT,56.84873374401095,200.0,49.817,0,0,0.373261768069692,TN
415501220,FT,10.847364818617386,80.0,4.465,0,0,0.08273236272595155,TN
410930167,FT,19.849418206707735,100.0,125.0,0,0,0.06612452750926145,TN
410014940,FT,50.847364818617386,100.0,7.248,0,0,0.23548969603726583,TN
410930168,FT,19.849418206707735,100.0,125.0,0,0,0.06612452750926145,TN
410014942,FT,50.847364818617386,100.0,64.49,0,0,0.08610155623721488,TN
410014952,FT,36.84873374401095,100.0,48.006,0,0,0.1777935277835506,TN
410014953,FT,36.84873374401095,100.0,10.16,0,0,0.29652429249623286,TN
410014958,FTG,74.84736481861738,100.0,9.91,0,1,0.685227979153597,FP
410014960,FT,39.84941820670773,80.0,8.539,0,0,0.1798076006093344,TN
410012571,FT,55.84941820670773,250.0,17.02,0,1,0.8493891612361646,FP
410012572,FT,55.84941820670773,250.0,13.041,0,1,0.7898979805924952,FP
410012574,FT,32.84873374401095,150.0,26.657,0,0,0.2654596027761257,TN
410012577,FT,32.84873374401095,150.0,24.313,0,0,0.2654596027761257,TN
410012578,FT,32.84873374401095,150.0,27.515,0,0,0.2654596027761257,TN
410012579,FT,32.84873374401095,150.0,87.489,0,0,0.2268883059832553,TN
410012580,FTG,74.84736481861738,150.0,13.071,0,1,0.6268338464090998,FP
410012581,FT,32.84873374401095,100.0,18.384,0,0,0.1159766036652653,TN
410012582,FT,32.84873374401095,100.0,22.952,0,0,0.15578834808408248,TN
410012583,FT,32.84873374401095,100.0,11.003,0,0,0.1663954278961821,TN
410012584,FT,32.84873374401095,100.0,10.7,0,0,0.18712929904065767,TN
410012585,POLY,55.84941820670773,36.0,139.974,0,0,0.20027993830382163,TN
410012586,POLY,55.84941820670773,36.0,4.056,0,0,0.4107917298886977,TN
410012587,FT,55.84941820670773,250.0,94.54,0,0,0.47848738669930135,TN
410012588,FT,55.84941820670773,250.0,327.943,0,0,0.046611961085731075,TN
410014150,FT,31.849418206707735,100.0,1.961,0,1,0.7399283125587984,FP
410014152,FTG,74.84736481861738,60.0,6.936,0,1,0.8289059962516387,FP
410014153,FTG,74.84736481861738,60.0,17.676,0,1,0.7852312289845103,FP
410014154,FT,48.84873374401095,100.0,6.164,0,0,0.4481297630076969,TN
410014156,FT,29.848049281314168,80.0,49.459,0,0,0.04523816144721021,TN
410014157,FT,29.848049281314168,80.0,19.47,0,0,0.039383174837454404,TN
410014159,FT,44.84873374401095,100.0,29.967,0,0,0.24445970184940496,TN
410014160,FT,45.84804928131417,100.0,11.826,0,0,0.18723130396048648,TN
410014161,FT,45.84804928131417,100.0,2.372,0,1,0.863365696782163,FP
410014162,FT,44.84873374401095,100.0,19.373,0,0,0.2448470532479865,TN
410014163,FT,44.84873374401095,100.0,6.218,0,0,0.43038777638073333,TN
410014164,FT,44.84873374401095,100.0,5.446,0,0,0.430334265682838,TN
410014165,FT,45.84804928131417,100.0,48.01,0,0,0.18003916320494542,TN
410014167,FT,43.84941820670773,100.0,28.114,0,0,0.13014616167212903,TN
410014168,FT,33.84804928131417,100.0,36.411,0,0,0.04812726370564326,TN
410014169,FT,43.84941820670773,100.0,6.673,0,0,0.3744607443418434,TN
410014174,FTG,74.84736481861738,80.0,12.546,0,1,0.6066507959923773,FP
410014603,FT,43.84941820670773,100.0,27.512,0,0,0.13014616167212903,TN
410014604,FT,43.84941820670773,100.0,12.119,0,0,0.12858446941500493,TN
410014605,FT,46.847364818617386,100.0,39.844,0,0,0.09261695511175923,TN
410014606,FT,46.847364818617386,100.0,74.705,0,0,0.12522316100890168,TN
410014607,FT,46.847364818617386,100.0,38.189,0,0,0.09975089935892457,TN
410014608,FT,46.847364818617386,100.0,59.185,0,0,0.11100458021141273,TN
410014609,FT,46.847364818617386,100.0,30.476,0,0,0.09794704723626015,TN
410014610,FT,43.84941820670773,80.0,4.686,0,0,0.4973366524015481,TN
410014611,FT,43.84941820670773,80.0,22.627,0,0,0.13208034995441595,TN
410014612,FT,43.84941820670773,80.0,28.937,0,0,0.1286990430249411,TN
410014613,FT,43.84941820670773,80.0,42.762,0,0,0.13926795368687578,TN
410014614,FT,43.84941820670773,80.0,44.071,0,0,0.11665493019138426,TN
410014615,FT,43.84941820670773,80.0,10.447,0,0,0.13804197213472838,TN
410014616,FT,43.84941820670773,80.0,50.295,0,0,0.11571637999519388,TN
410014617,FT,43.84941820670773,80.0,76.634,0,0,0.14152353189469855,TN
410014618,FT,46.847364818617386,80.0,18.798,0,0,0.0714705849389179,TN
410014619,FT,44.84873374401095,80.0,27.248,0,0,0.23203003016901122,TN
410014961,FT,39.84941820670773,80.0,53.775,0,0,0.09463821890332856,TN
410014962,FT,39.84941820670773,80.0,7.135,0,0,0.32924560768363814,TN
410014963,FT,45.84804928131417,100.0,164.952,0,0,0.25487108362360394,TN
410014964,FT,45.84804928131417,100.0,29.844,0,0,0.1893505053690797,TN
410014966,FT,52.84873374401095,100.0,49.453,0,1,0.8156178748574443,FP
410843345,FTVI,3.430527036276523,100.0,1.145,0,0,0.4619901766654877,TN
410014968,FT,52.84873374401095,100.0,20.197,0,1,0.8495912430161642,FP
410014969,FT,52.84873374401095,100.0,8.748,0,1,0.8631422559900238,FP
410014971,FT,36.84873374401095,100.0,40.42,0,0,0.19273160667062417,TN
410014972,FT,36.84873374401095,100.0,12.131,0,0,0.23093405931233077,TN
410014973,FT,44.84873374401095,100.0,95.8,0,0,0.09886757070049342,TN
410014976,FT,53.84804928131417,100.0,4.161,0,1,0.5095505199216319,FP
410014978,FT,53.84804928131417,100.0,59.005,0,0,0.2806309072130239,TN
410012590,POLY,63.84941820670773,36.0,31.094,0,0,0.30254126502237755,TN
410012591,POLY,63.84941820670773,36.0,14.699,0,0,0.4645965389927058,TN
410012593,FT,55.84941820670773,250.0,30.06,0,1,0.8404430191583008,FP
410012594,FT,55.84941820670773,100.0,15.864,0,1,0.7391180548309114,FP
410012595,FT,55.84941820670773,250.0,14.45,0,1,0.7883770951561136,FP
410012596,FT,55.84941820670773,250.0,161.403,0,1,0.5133044023137986,FP
410012597,FT,55.84941820670773,250.0,233.837,0,0,0.09868854513330684,TN
410012598,FTG,74.84736481861738,80.0,27.354,0,1,0.5279632978895016,FP
410012599,FTG,74.84736481861738,80.0,24.782,0,1,0.7701178661780252,FP
410012600,FTG,74.84736481861738,80.0,5.452,0,1,0.8074998286890595,FP
410012601,FTG,74.84736481861738,80.0,10.568,0,1,0.6566680886618415,FP
410012602,FTG,74.84736481861738,60.0,35.865,0,1,0.7840832221867609,FP
410012603,POLY,63.84941820670773,51.0,13.912,0,0,0.19519700994757125,TN
410012604,POLY,63.84941820670773,51.0,10.363,0,1,0.5656665523012511,FP
410012605,POLY,63.84941820670773,51.0,15.715,0,0,0.43532033894362493,TN
410012606,POLY,63.84941820670773,51.0,4.495,0,0,0.09554979471632953,TN
410012607,POLY,63.84941820670773,51.0,5.939,0,1,0.6382546991663925,FP
410014180,FT,31.849418206707735,100.0,19.245,0,0,0.16600627505069906,TN
410014182,FT,35.84941820670773,100.0,10.308,0,0,0.12176289225288353,TN
410014183,FT,35.84941820670773,100.0,4.392,0,0,0.4507254545743772,TN
410014192,FT,31.849418206707735,100.0,3.483,0,1,0.8482880367776382,FP
410014193,FTG,74.84736481861738,60.0,57.508,0,1,0.8005402645942923,FP
410014194,FTG,74.84736481861738,60.0,2.262,0,1,0.8271715931381397,FP
410014195,POLY,63.84941820670773,32.0,32.589,0,1,0.5192739742977102,FP
410014620,FT,44.84873374401095,80.0,121.328,0,0,0.1331302285606841,TN
410014621,FT,44.84873374401095,200.0,19.127,0,0,0.09202185491048787,TN
410014622,FT,44.84873374401095,200.0,5.831,0,0,0.33860557914217254,TN
410014623,FT,44.84873374401095,200.0,9.61,0,0,0.10642207628439998,TN
410014624,FT,44.84873374401095,100.0,78.737,0,0,0.21921053724994474,TN
410014625,FT,44.84873374401095,100.0,106.481,0,0,0.22002331163225222,TN
410014626,FTG,74.84736481861738,60.0,20.913,0,1,0.7946236865215658,FP
410014627,FTG,74.84736481861738,60.0,2.554,0,1,0.8598704154989136,FP
410014628,POLY,63.84941820670773,32.0,5.167,0,1,0.7107654947238488,FP
410014629,FT,44.84873374401095,100.0,15.859,0,0,0.2477533820999256,TN
410014630,FT,44.84873374401095,80.0,74.572,0,0,0.2117683794345997,TN
410014631,FT,44.84873374401095,80.0,81.109,0,0,0.19346758781610254,TN
410014632,FTG,62.847364818617386,80.0,63.389,0,0,0.12766553098006722,TN
410014633,FTG,62.847364818617386,80.0,8.868,0,0,0.34883503722099685,TN
410014634,FT,44.84873374401095,80.0,4.551,0,0,0.4511154883474042,TN
410014641,FT,36.84873374401095,100.0,2.559,0,1,0.7959249022790106,FP
410014642,FT,36.84873374401095,100.0,147.781,0,0,0.19214949800920536,TN
410014983,FT,35.84941820670773,100.0,114.909,0,0,0.03984278264274122,TN
410014985,FT,35.84941820670773,100.0,11.724,0,0,0.08985217811161939,TN
410014986,FTG,74.84736481861738,100.0,4.508,0,1,0.6332983870430446,FP
410014987,FT,44.84873374401095,80.0,105.694,0,0,0.12093666275377075,TN
410014990,FT,44.84873374401095,100.0,15.403,0,0,0.2477533820999256,TN
410014991,FT,34.847364818617386,80.0,21.01,0,0,0.0642147037968322,TN
410014994,FT,60.84873374401095,150.0,78.498,0,0,0.37801873036221817,TN
410015000,FT,47.84941820670773,100.0,277.343,0,0,0.037395750406269766,TN
410015001,FT,47.84941820670773,100.0,13.571,0,0,0.09317022704942751,TN
410012608,POLY,63.84941820670773,51.0,4.797,0,1,0.6382546991663925,FP
410012609,POLY,63.84941820670773,36.0,4.868,0,1,0.5428273781644877,FP
410012619,FT,40.84873374401095,100.0,50.958,0,0,0.06469943393077339,TN
410012620,FTG,74.84736481861738,250.0,33.15,0,1,0.7917131307024602,FP
410012622,FTG,74.84736481861738,120.0,1.134,0,1,0.9226802729762787,FP
410014204,FT,31.849418206707735,100.0,27.681,0,0,0.20466046434654217,TN
410014205,FT,31.849418206707735,100.0,63.029,0,0,0.17414942587175783,TN
410014211,FT,38.847364818617386,150.0,88.945,0,0,0.17453556438058557,TN
410014212,FT,38.847364818617386,150.0,5.647,0,1,0.6474983627816892,FP
410014213,FT,38.847364818617386,150.0,6.899,0,1,0.6474983627816892,FP
410014214,FT,38.847364818617386,150.0,64.459,0,0,0.15214118423416959,TN
410014215,FT,38.847364818617386,150.0,1.105,0,1,0.8919446748540033,FP
410014216,FT,38.847364818617386,150.0,2.188,0,1,0.8472344117837175,FP
410014221,FTG,74.84736481861738,100.0,32.228,0,0,0.16668289316237458,TN
410014223,FT,39.84941820670773,100.0,34.044,0,0,0.044714208812108004,TN
410014643,FT,36.84873374401095,100.0,121.746,0,0,0.06525644047700838,TN
410014644,FT,42.847364818617386,100.0,8.098,0,0,0.07903099474379675,TN
410014645,FT,37.84804928131417,80.0,48.281,0,0,0.11539086440265402,TN
410014646,FT,42.847364818617386,100.0,7.813,0,0,0.09455595148469165,TN
410014647,FT,37.84804928131417,80.0,119.062,0,0,0.06500620963043563,TN
410014648,FT,42.847364818617386,100.0,6.202,0,0,0.23350024159279678,TN
410014649,FT,37.84804928131417,100.0,6.478,0,1,0.5219748526122358,FP
410014650,FT,42.847364818617386,100.0,7.791,0,0,0.09455595148469165,TN
410014651,FT,42.847364818617386,100.0,10.656,0,0,0.07533493092645788,TN
410014652,FT,37.84804928131417,100.0,5.398,0,0,0.49353346517011065,TN
410014653,FT,42.847364818617386,100.0,105.742,0,0,0.04994347010662346,TN
410014654,FTG,74.84736481861738,100.0,34.114,0,1,0.6385270248533501,FP
410014655,FT,42.847364818617386,100.0,44.144,0,0,0.063191084910219,TN
410014656,FT,42.847364818617386,100.0,39.954,0,0,0.06679245831520737,TN
410014657,FT,42.847364818617386,100.0,74.992,0,0,0.07335064382393955,TN
410014658,FTG,74.84736481861738,100.0,7.891,0,1,0.6044994686680444,FP
410014659,FTG,74.84736481861738,100.0,7.635,0,1,0.6864448068999325,FP
410014660,FT,42.847364818617386,100.0,12.14,0,0,0.06984601862242118,TN
410014661,FT,42.847364818617386,150.0,38.716,0,0,0.1502369129195521,TN
410014662,FT,42.847364818617386,150.0,73.52,0,0,0.10130209296978404,TN
410014663,FT,42.847364818617386,150.0,25.657,0,0,0.16750774126038087,TN
410012238,FT,52.84873374401095,250.0,59.762,0,1,0.6543663414967217,FP
410012239,FT,52.84873374401095,250.0,174.98,0,0,0.024797918651540858,TN
410012240,FT,52.84873374401095,250.0,13.092,0,1,0.8404899972211536,FP
410012241,FT,52.84873374401095,60.0,15.503,0,0,0.4848777266571587,TN
410012242,FT,52.84873374401095,80.0,44.062,0,0,0.36550985694014626,TN
410012243,FT,52.84873374401095,80.0,11.665,0,0,0.44199020585882,TN
410012244,FT,52.84873374401095,100.0,10.869,0,1,0.8434426236548853,FP
410012246,FT,52.84873374401095,100.0,28.29,0,1,0.845740539986255,FP
410012247,FT,52.84873374401095,150.0,35.725,0,1,0.8927726548353431,FP
410012249,FT,52.84873374401095,150.0,178.649,0,0,0.1265068682900913,TN
410012256,FTG,74.84736481861738,60.0,51.459,0,1,0.8174329367839593,FP
410012257,POLY,63.84941820670773,32.0,6.677,0,1,0.7410765493240451,FP
410012258,FT,35.84941820670773,100.0,169.818,0,0,0.1927798061241294,TN
410012259,FT,35.84941820670773,100.0,9.628,0,0,0.1239951972794453,TN
410012260,FTG,74.84736481861738,100.0,7.946,0,1,0.6044994686680444,FP
410012262,FT,49.84804928131417,100.0,178.213,0,0,0.01349888470440157,TN
410012264,FTG,74.84736481861738,40.0,21.475,0,0,0.444335569138429,TN
410012636,FTG,74.84736481861738,50.0,15.906,0,0,0.4025380258900908,TN
410012637,FTG,74.84736481861738,50.0,25.006,0,0,0.4304581133749369,TN
410012640,FTG,74.84736481861738,250.0,24.865,0,1,0.8079840852965116,FP
410012641,FT,37.84804928131417,200.0,30.278,0,0,0.08479123541557998,TN
410012642,FTG,74.84736481861738,250.0,9.173,0,1,0.7702264273617966,FP
410012643,POLY,63.84941820670773,51.0,16.016,0,0,0.43532033894362493,TN
410012644,FTG,74.84736481861738,200.0,134.979,0,0,0.2848998974474852,TN
410012646,FTG,74.84736481861738,150.0,23.436,0,1,0.7075136699820894,FP
410012647,FTG,74.84736481861738,200.0,8.244,0,0,0.40283506931342483,TN
410012649,FT,40.84873374401095,200.0,94.047,0,0,0.03903729826566408,TN
410012650,FT,40.84873374401095,200.0,23.204,0,0,0.05603575268224603,TN
410012653,FT,47.84941820670773,100.0,14.557,0,0,0.1071238720702867,TN
410012655,FT,47.84941820670773,100.0,55.827,0,0,0.11936169532828057,TN
410014227,FT,41.84804928131417,100.0,30.723,0,0,0.07075223902261127,TN
410014228,FT,41.84804928131417,100.0,11.156,0,0,0.06984601862242118,TN
410014231,FT,47.84941820670773,100.0,25.128,0,0,0.10543770321676763,TN
410014232,FT,47.84941820670773,100.0,10.467,0,0,0.11199623705797938,TN
410014235,FT,40.84873374401095,100.0,91.323,0,0,0.04065258131245591,TN
410014236,FT,40.84873374401095,100.0,84.929,0,0,0.058687134901085125,TN
410014247,BTM,34.847364818617386,600.0,7.166,0,0,0.035608205744062295,TN
410014248,BTM,34.847364818617386,600.0,2.21,0,0,0.10186905917379789,TN
410014249,BTM,34.847364818617386,600.0,11.213,0,0,0.021035285262299044,TN
410014251,BTM,34.847364818617386,600.0,7.035,0,0,0.03950290430616598,TN
410014252,BTM,34.847364818617386,500.0,7.092,0,0,0.03963260749937324,TN
410014664,FT,42.847364818617386,150.0,10.7,0,0,0.14319209501692254,TN
410014665,FTG,74.84736481861738,100.0,10.627,0,1,0.6611058670624599,FP
410014666,FTG,74.84736481861738,100.0,8.228,0,1,0.6044994686680444,FP
410014667,FTG,74.84736481861738,100.0,93.934,0,1,0.8204757908041916,FP
410014669,FT,34.847364818617386,100.0,49.91,0,0,0.06755996573047299,TN
410014670,FTG,74.84736481861738,100.0,1.769,0,1,0.8787625376555999,FP
410014671,FTG,74.84736481861738,250.0,5.183,0,1,0.7793158573555855,FP
410014672,FTG,74.84736481861738,40.0,7.777,0,0,0.47619941535342425,TN
410014673,FTG,74.84736481861738,250.0,1.818,0,1,0.9175528562751328,FP
410014674,FTG,74.84736481861738,40.0,3.563,0,0,0.36757546262992735,TN
410014676,FTG,74.84736481861738,40.0,24.318,0,0,0.3954679588115117,TN
410014677,POLY,63.84941820670773,32.0,5.788,0,1,0.7410765493240451,FP
410014681,FTG,74.84736481861738,100.0,38.541,0,1,0.5880514963912169,FP
410014682,FTG,74.84736481861738,100.0,16.897,0,1,0.6017630704297205,FP
410012266,FTG,74.84736481861738,100.0,45.304,0,1,0.642763798570464,FP
410012267,FTG,74.84736481861738,100.0,13.287,0,1,0.5443747509461595,FP
415501221,FT,10.847364818617386,80.0,26.857,0,0,0.0217851447855337,TN
415501270,FTG,43.84941820670773,80.0,15.816,0,0,0.02819369477073757,TN
415501273,PEHD,43.84941820670773,63.0,8.647,0,0,0.0076353019351330775,TN
410012276,FTG,74.84736481861738,40.0,17.292,0,0,0.4386087281355183,TN
