GID,materiau,age_at_freeze,diametre,longueur,y_proba
410122629,FTG,58.847364818617386,100.0,12.516,0.5091985717800558
410122630,FTG,58.847364818617386,100.0,30.064,0.5610533201763849
410122632,FTG,58.847364818617386,100.0,10.066,0.675923465660367
410122639,FTG,58.847364818617386,150.0,53.334,0.6038041511846122
410122645,FTG,58.847364818617386,150.0,17.197,0.6053386818422181
410122646,FTG,58.847364818617386,150.0,9.002,0.6078248384728857
410122990,FT,21.848049281314168,100.0,2.017,0.7902250476458643
410122648,FTG,58.847364818617386,100.0,8.905,0.6396356600122854
410122650,FTG,58.847364818617386,150.0,9.331,0.6756410190823402
410122651,FTG,58.847364818617386,150.0,36.61,0.5985195307876567
410122656,FTG,58.847364818617386,150.0,1.052,0.6072424949613848
410122657,FTG,58.847364818617386,150.0,32.908,0.6131499827719499
410122658,FTG,58.847364818617386,150.0,11.387,0.572340197780654
410122659,FTG,58.847364818617386,100.0,27.736,0.5610533201763849
410122661,FTG,58.847364818617386,100.0,23.47,0.5610533201763849
410122664,FTG,58.847364818617386,100.0,21.964,0.5610533201763849
410122665,FTG,58.847364818617386,100.0,7.814,0.6307238184972582
410122666,FTG,58.847364818617386,100.0,5.479,0.5239045040186135
410122667,FTG,58.847364818617386,100.0,11.591,0.506732596100136
410123016,FT,21.848049281314168,100.0,1.55,0.8973643762276298
410121958,FTG,55.84941820670773,125.0,1.623,0.5308026457897506
410122310,POLY,53.84804928131417,32.0,7.324,0.6799879936484775
410122311,POLY,53.84804928131417,32.0,31.727,0.5341900759829642
410122323,POLY,53.84804928131417,32.0,17.104,0.5117000320558917
410122668,FTG,58.847364818617386,100.0,8.969,0.6396356600122854
410122669,FTG,58.847364818617386,100.0,9.962,0.6804438647473589
410122672,FTG,58.847364818617386,150.0,9.814,0.7058511717343532
410122682,FTG,58.847364818617386,150.0,60.304,0.5252510899799949
410122684,FTG,58.847364818617386,100.0,18.247,0.5345722002319447
410122685,FTG,58.847364818617386,100.0,14.712,0.5576792984524374
410121980,FTG,78.84736481861738,100.0,5.597,0.5333727330766044
410121981,FTG,78.84736481861738,125.0,57.064,0.5452998928947237
410121982,FTG,78.84736481861738,125.0,16.88,0.615914937017393
410121984,FTG,78.84736481861738,125.0,7.407,0.6089525198916452
410121985,FTG,78.84736481861738,150.0,2.842,0.8490608066918223
410122324,POLY,53.84804928131417,32.0,28.921,0.5393400890319795
410122336,FTG,53.84804928131417,150.0,3.043,0.5376821863883939
410122689,FTG,58.847364818617386,100.0,12.608,0.5091985717800558
410122690,FTG,58.847364818617386,100.0,6.753,0.5836794254438847
410122693,FTG,58.847364818617386,300.0,49.277,0.574087018955643
410121660,FTG,78.84736481861738,100.0,9.397,0.5947201933999554
410121670,FTG,78.84736481861738,100.0,2.677,0.8126784950022524
410121988,FTG,78.84736481861738,150.0,3.166,0.6954368612477544
410121989,FTG,78.84736481861738,125.0,32.715,0.606881556514493
410121996,FTG,78.84736481861738,100.0,8.973,0.5487608054287006
410121999,FTG,78.84736481861738,125.0,9.621,0.5513746892208717
410122001,FTG,78.84736481861738,125.0,26.218,0.6216340410699245
410122002,FTG,78.84736481861738,150.0,49.908,0.6300523050987564
410122346,POLY,53.84804928131417,51.0,9.245,0.5519825167658429
410122361,POLY,53.84804928131417,32.0,8.22,0.6995590100640074
410122362,POLY,53.84804928131417,32.0,7.525,0.6940090873577403
410122721,FTG,58.847364818617386,250.0,18.536,0.8840289555665677
410122722,FTG,58.847364818617386,250.0,10.133,0.890422034483319
410122723,FTG,58.847364818617386,250.0,220.626,0.5769867236484224
410122734,FTG,58.847364818617386,250.0,129.135,0.7444485110055068
410122736,FTG,58.847364818617386,250.0,24.944,0.8806587319341961
410122738,FTG,58.847364818617386,60.0,10.528,0.5165145248236832
410121679,FTG,78.84736481861738,200.0,2.673,0.8133365199825047
410121681,FTG,78.84736481861738,100.0,55.642,0.5742439869493192
410121685,FTG,78.84736481861738,100.0,14.04,0.5067087242184981
410121687,FTG,78.84736481861738,100.0,6.611,0.5333727330766044
410121688,FTG,78.84736481861738,100.0,10.478,0.5665822703147722
410121689,FTG,48.84873374401095,100.0,78.734,0.5813007518583696
410121690,FTG,78.84736481861738,100.0,21.194,0.5431476700536437
410121691,FTG,78.84736481861738,100.0,10.662,0.5665822703147722
410121693,FTG,78.84736481861738,100.0,8.118,0.5010325414155403
410121694,FTG,78.84736481861738,250.0,12.16,0.6157767613194645
410121695,FTG,78.84736481861738,250.0,5.621,0.6629159875286561
410122013,POLY,55.84941820670773,32.0,18.254,0.5228344886103387
410122023,FTG,78.84736481861738,150.0,13.564,0.6590508556091336
410122374,POLY,53.84804928131417,32.0,18.116,0.5117000320558917
410122375,POLY,53.84804928131417,32.0,56.941,0.5690433059738002
410122383,POLY,53.84804928131417,32.0,187.181,0.6172067567821397
417003451,FTG,58.847364818617386,250.0,99.972,0.7618723307679803
410122753,FTG,58.847364818617386,150.0,27.191,0.6322296835882203
410122755,FTG,58.847364818617386,100.0,8.663,0.6396356600122854
410121705,FTG,48.84873374401095,100.0,9.065,0.5820560604397067
410121708,FTG,48.84873374401095,250.0,94.673,0.5504970255874725
410121709,FTG,48.84873374401095,250.0,18.391,0.7970331262326651
410121710,FTG,48.84873374401095,250.0,2.437,0.8808896355019885
410122040,FTG,78.84736481861738,150.0,5.938,0.6013564189589267
410122042,FTG,78.84736481861738,150.0,79.083,0.5023171521699233
410122044,FTG,78.84736481861738,150.0,5.534,0.6013564189589267
410122045,FTG,78.84736481861738,150.0,16.164,0.6713867690958538
410122046,FTG,78.84736481861738,150.0,22.114,0.6767134371959735
410122390,POLY,53.84804928131417,32.0,10.523,0.713384288925162
410122393,FTG,58.847364818617386,150.0,11.101,0.572340197780654
410122394,FTG,58.847364818617386,150.0,10.653,0.6792597665342375
410122395,FTG,58.847364818617386,250.0,333.739,0.7970502710635635
410122398,FTG,58.847364818617386,250.0,92.499,0.7912988814175247
410122409,FTG,58.847364818617386,250.0,110.591,0.8117418324168194
410122764,FTG,58.847364818617386,150.0,17.893,0.6279985205168079
410122766,FTG,58.847364818617386,100.0,9.349,0.6489221698899965
410122767,FTG,58.847364818617386,100.0,23.368,0.5610533201763849
410122768,FTG,58.847364818617386,100.0,3.881,0.6421503552294131
410122780,FTG,58.847364818617386,250.0,139.472,0.7825626622678709
410122050,FTG,78.84736481861738,125.0,60.391,0.5771309254415193
410122051,FTG,78.84736481861738,200.0,8.121,0.5708520280878845
410122052,FTG,78.84736481861738,125.0,9.557,0.5513746892208717
410122062,FTG,78.84736481861738,80.0,2.052,0.6793580348029454
410122066,FTG,78.84736481861738,125.0,10.619,0.5513746892208717
410122410,FTG,58.847364818617386,250.0,9.835,0.890422034483319
410122412,FTG,58.847364818617386,150.0,13.283,0.524548645340473
410122413,FTG,58.847364818617386,150.0,13.472,0.524548645340473
410122415,FTG,58.847364818617386,100.0,35.142,0.5432225314968101
410122417,FTG,58.847364818617386,100.0,10.576,0.6079591206461916
410122418,FTG,58.847364818617386,100.0,15.011,0.5576792984524374
410122419,FTG,58.847364818617386,100.0,35.436,0.5432225314968101
410122420,FTG,58.847364818617386,80.0,9.226,0.5042665126690702
410122422,FTG,58.847364818617386,80.0,58.03,0.516819300384343
410122425,FTG,58.847364818617386,60.0,3.741,0.5493504693579115
410122781,FTG,58.847364818617386,250.0,109.14,0.8117418324168194
410122782,FTG,58.847364818617386,250.0,276.068,0.6491004971037071
410122784,FTG,58.847364818617386,250.0,7.117,0.8806401916031118
410122785,FTG,58.847364818617386,250.0,174.462,0.5780163844359543
410122786,FTG,58.847364818617386,250.0,16.814,0.8840289555665677
410122791,FTG,58.847364818617386,100.0,12.544,0.5091985717800558
410122799,FTG,58.847364818617386,100.0,10.263,0.675923465660367
410122075,FTG,78.84736481861738,125.0,3.158,0.6402078575445285
410122076,FTG,78.84736481861738,125.0,6.43,0.5372032171349782
410122077,FTG,78.84736481861738,125.0,6.741,0.5372032171349782
410122079,FTG,78.84736481861738,150.0,54.052,0.5995575208508825
410122080,FTG,78.84736481861738,150.0,27.049,0.6383853302377511
410122081,FTG,78.84736481861738,150.0,34.394,0.6610318212115013
410122087,FTG,58.847364818617386,150.0,22.667,0.6343522926475179
410122428,FTG,58.847364818617386,100.0,20.393,0.5610533201763849
410122436,FTG,58.847364818617386,150.0,39.724,0.6095690273159482
410122437,FTG,58.847364818617386,80.0,8.79,0.6220511200637197
410122440,FTG,58.847364818617386,150.0,9.806,0.7058511717343532
410122441,FTG,58.847364818617386,100.0,14.597,0.5576792984524374
410122443,FTG,58.847364818617386,100.0,45.773,0.533148974606582
410122444,FTG,58.847364818617386,100.0,11.211,0.506732596100136
410122445,FTG,58.847364818617386,80.0,29.136,0.5448664705678068
410122448,FTG,58.847364818617386,100.0,22.794,0.5610533201763849
410122800,FTG,58.847364818617386,100.0,6.5,0.5836794254438847
410122805,FTG,58.847364818617386,80.0,53.504,0.516819300384343
410122807,FTG,58.847364818617386,80.0,3.464,0.63321949438592
410122817,FTG,58.847364818617386,150.0,27.837,0.6322296835882203
410122820,FTG,58.847364818617386,150.0,3.304,0.558620148014151
410122821,FTG,58.847364818617386,150.0,14.021,0.5359588861395511
410122823,FTG,58.847364818617386,100.0,27.973,0.5610533201763849
410121765,FTG,48.84873374401095,80.0,3.833,0.7498401511273544
410121774,FTG,48.84873374401095,100.0,10.589,0.5867813776878451
410122092,FTG,58.847364818617386,150.0,26.53,0.6322296835882203
410122095,FTG,58.847364818617386,100.0,43.269,0.533148974606582
410122103,FTG,58.847364818617386,100.0,17.686,0.5345722002319447
410122105,FTG,58.847364818617386,150.0,20.374,0.6322375042643374
410122106,FTG,58.847364818617386,150.0,18.832,0.6279985205168079
410122108,FTG,58.847364818617386,150.0,14.885,0.6348114912299384
410122450,FTG,58.847364818617386,100.0,38.455,0.5524027243160383
410122451,FTG,58.847364818617386,100.0,4.343,0.5470408749318526
410122452,FTG,58.847364818617386,100.0,19.351,0.5345722002319447
410122454,FTG,58.847364818617386,150.0,186.937,0.5169118955682456
410122455,FTG,58.847364818617386,150.0,40.911,0.6095690273159482
410122456,FTG,58.847364818617386,150.0,5.163,0.6197195448990848
410122459,FTG,58.847364818617386,150.0,18.564,0.6279985205168079
410122460,FTG,58.847364818617386,100.0,24.222,0.5610533201763849
410122462,FTG,58.847364818617386,100.0,4.2,0.5470408749318526
410122466,FTG,58.847364818617386,150.0,19.826,0.5776382163091588
410122467,FTG,58.847364818617386,150.0,58.386,0.6038041511846122
410122468,FTG,58.847364818617386,150.0,20.129,0.6322375042643374
410122824,FTG,58.847364818617386,100.0,31.447,0.5632947048680768
410122837,FTG,58.847364818617386,80.0,5.778,0.5131781938895861
410122838,FTG,58.847364818617386,80.0,19.721,0.5448664705678068
410122842,FTG,58.847364818617386,100.0,7.776,0.6307238184972582
410122843,FTG,58.847364818617386,100.0,6.155,0.5836794254438847
410122844,FTG,58.847364818617386,100.0,8.169,0.5560944079386293
410122847,FTG,58.847364818617386,100.0,28.185,0.5610533201763849
410122849,FTG,58.847364818617386,100.0,2.9,0.5451782288863953
410122122,FTG,58.847364818617386,250.0,7.271,0.8806401916031118
410122124,FTG,58.847364818617386,250.0,80.59,0.8010670933311964
410122125,FTG,58.847364818617386,250.0,23.207,0.8795382562640294
410122126,FTG,58.847364818617386,150.0,8.738,0.6530680370410491
410122127,FTG,58.847364818617386,80.0,8.684,0.6220511200637197
410122137,FTG,58.847364818617386,100.0,9.915,0.6804438647473589
410122139,FTG,58.847364818617386,100.0,25.618,0.5610533201763849
410122140,FTG,58.847364818617386,80.0,31.581,0.5448664705678068
410122141,FTG,58.847364818617386,80.0,30.472,0.5448664705678068
410122469,FTG,58.847364818617386,150.0,16.414,0.6348114912299384
410122470,FTG,58.847364818617386,150.0,4.727,0.5982750678528891
410122850,FTG,58.847364818617386,100.0,6.272,0.5836794254438847
410122851,FTG,58.847364818617386,100.0,36.596,0.5409537270380848
410122852,FTG,58.847364818617386,80.0,27.168,0.5448664705678068
410122853,FTG,58.847364818617386,80.0,32.806,0.5246620388341772
410122854,FTG,58.847364818617386,80.0,57.389,0.516819300384343
410122856,FTG,58.847364818617386,100.0,4.918,0.5353202718304282
410122861,FTG,58.847364818617386,100.0,7.151,0.5836794254438847
410122863,FTG,58.847364818617386,100.0,5.915,0.5836794254438847
410122865,FTG,58.847364818617386,100.0,3.439,0.6421503552294131
410121811,FTG,48.84873374401095,100.0,7.602,0.5609490705217108
410121813,FTG,48.84873374401095,100.0,77.636,0.5813007518583696
410121817,FTG,48.84873374401095,100.0,9.264,0.5918796347305642
410122147,FTG,58.847364818617386,100.0,43.673,0.533148974606582
410122148,FTG,58.847364818617386,100.0,10.823,0.6079591206461916
410122151,FTG,58.847364818617386,100.0,12.089,0.5214248811847721
410122152,FTG,58.847364818617386,100.0,6.171,0.5836794254438847
410122153,FTG,58.847364818617386,100.0,9.361,0.6489221698899965
410122155,FTG,58.847364818617386,150.0,21.47,0.584621886750514
410122157,FTG,58.847364818617386,150.0,25.245,0.6322296835882203
410122159,FTG,58.847364818617386,150.0,23.0,0.6343522926475179
410122160,FTG,58.847364818617386,250.0,22.455,0.8718378904270293
410122493,FTG,58.847364818617386,150.0,14.893,0.6348114912299384
410122494,FTG,58.847364818617386,150.0,1.002,0.6669976631352785
410122495,FTG,58.847364818617386,150.0,19.405,0.6322375042643374
410122498,FTG,58.847364818617386,150.0,19.408,0.6322375042643374
410122499,FTG,58.847364818617386,150.0,13.68,0.524548645340473
410122500,FTG,58.847364818617386,150.0,4.079,0.6207871848561043
410122501,FTG,58.847364818617386,150.0,17.379,0.6348114912299384
410122502,FTG,58.847364818617386,150.0,1.033,0.6487341541667033
410122503,FTG,58.847364818617386,150.0,13.043,0.524548645340473
410122504,FTG,58.847364818617386,150.0,3.39,0.6281111911823686
410122505,FTG,58.847364818617386,150.0,14.106,0.5359588861395511
410122508,FTG,58.847364818617386,150.0,0.61,0.6684330839576833
410122870,FTG,58.847364818617386,300.0,59.236,0.5751282917635263
410121834,FTG,48.84873374401095,200.0,3.003,0.6520333871856996
410121835,FTG,48.84873374401095,200.0,3.46,0.6809202051203236
410121836,FTG,48.84873374401095,200.0,2.558,0.6620008544761361
410122164,FTG,58.847364818617386,100.0,11.249,0.506732596100136
410122168,FTG,58.847364818617386,250.0,16.984,0.8840289555665677
410122169,FTG,58.847364818617386,250.0,158.935,0.8094713702696882
410122170,FTG,58.847364818617386,250.0,91.917,0.7912988814175247
410122171,FTG,58.847364818617386,250.0,98.877,0.7618723307679803
410122172,FTG,58.847364818617386,250.0,19.894,0.8463320516152913
410122175,FTG,58.847364818617386,100.0,16.807,0.5345722002319447
410122179,FT,28.84873374401095,80.0,2.339,0.6439092931261354
410122533,FTG,58.847364818617386,100.0,5.322,0.5239045040186135
410122534,FTG,58.847364818617386,100.0,48.706,0.533148974606582
410123894,POLY,53.84804928131417,32.0,14.736,0.5426468469084034
410123895,POLY,53.84804928131417,32.0,5.886,0.6799879936484775
410124229,FT,22.847364818617386,100.0,0.322,0.8901265821504397
410124234,FT,22.847364818617386,400.0,1.355,0.7169501452895695
410124246,FTG,78.84736481861738,60.0,2.799,0.6814728717442585
410123233,POLY,53.84804928131417,32.0,10.286,0.7421568933104901
410123573,POLY,53.84804928131417,50.0,8.38,0.5519825167658429
410123912,POLY,53.84804928131417,32.0,51.1,0.5690433059738002
410123914,POLY,53.84804928131417,32.0,16.34,0.5227276824877297
410123916,POLY,53.84804928131417,32.0,7.612,0.6940090873577403
410123244,PVC,53.84804928131417,110.0,52.953,0.5318297683107377
410123246,PVC,53.84804928131417,110.0,1.325,0.9390967358745312
410123252,POLY,53.84804928131417,32.0,6.652,0.6799879936484775
410123254,POLY,53.84804928131417,36.0,7.086,0.5441178326882575
410123256,FTG,53.84804928131417,100.0,2.919,0.5200417212759537
410123577,POLY,53.84804928131417,50.0,2.784,0.7175830656598181
410123586,FTG,53.84804928131417,150.0,2.723,0.5275910021163888
410123941,FTG,65.84804928131418,100.0,65.941,0.5493532968597751
410123942,FTG,65.84804928131418,100.0,26.142,0.7543261607536372
410123948,FT,21.848049281314168,100.0,184.993,0.5243609591773689
410124281,POLY,53.84804928131417,51.0,15.443,0.528754360850675
410123260,PVC,53.84804928131417,110.0,34.015,0.8789512954698104
410123262,POLY,53.84804928131417,32.0,6.328,0.6799879936484775
410123606,FTG,74.84736481861738,80.0,49.366,0.7749518684823787
410123951,FTG,74.84736481861738,100.0,2.661,0.6963638425910643
410124306,POLY,53.84804928131417,51.0,5.116,0.6652896169318016
410123278,POLY,53.84804928131417,36.0,9.175,0.6762251753521695
410123291,POLY,53.84804928131417,50.0,167.689,0.514056570055491
410123624,POLY,53.84804928131417,32.0,52.081,0.5690433059738002
410124316,POLY,53.84804928131417,51.0,8.195,0.5117181826900148
410124321,POLY,53.84804928131417,51.0,7.708,0.5665135396815467
410124332,FT,21.848049281314168,100.0,168.117,0.6616439094869234
410123310,POLY,53.84804928131417,32.0,3.678,0.5616147904261022
410123311,POLY,53.84804928131417,32.0,4.523,0.5732979415422687
410124344,FTG,74.84736481861738,150.0,2.193,0.8753407017739238
410124349,FT,53.84804928131417,150.0,28.218,0.5741821918345392
410124350,FT,53.84804928131417,150.0,5.145,0.5212781039206738
410123671,FT,30.847364818617386,150.0,5.779,0.5879467773664614
410124009,FTG,63.84941820670773,100.0,30.985,0.7157198695283087
410124010,FTG,63.84941820670773,100.0,8.445,0.6888879984135479
410124016,FTG,63.84941820670773,100.0,13.84,0.6642208415810718
410124017,FTG,63.84941820670773,100.0,32.192,0.7175690494473403
410123339,POLY,53.84804928131417,32.0,25.578,0.5779404428637526
410123344,FT,21.848049281314168,150.0,2.425,0.7887350738944542
410123345,FT,21.848049281314168,150.0,6.773,0.5511500433101657
410123346,POLY,53.84804928131417,36.0,9.074,0.6762251753521695
410123347,POLY,53.84804928131417,36.0,8.379,0.6638176484583677
410123048,POLY,53.84804928131417,32.0,12.383,0.5979024148113727
410123373,POLY,53.84804928131417,32.0,27.507,0.5393400890319795
410123376,POLY,53.84804928131417,36.0,163.287,0.53856546230233
410123378,POLY,53.84804928131417,32.0,45.608,0.5690433059738002
410124054,FTG,48.84873374401095,125.0,18.759,0.5060298767870867
410123057,POLY,53.84804928131417,32.0,6.915,0.6799879936484775
410123381,FTG,74.84736481861738,80.0,10.307,0.6593561145442359
410123383,FTG,74.84736481861738,80.0,41.111,0.7765418904568915
410123384,FTG,53.84804928131417,150.0,2.476,0.5161267654327414
410123385,FTG,53.84804928131417,150.0,2.908,0.5275910021163888
410123400,FTG,74.84736481861738,80.0,28.872,0.7701178661780252
410124083,FTG,48.84873374401095,100.0,3.021,0.7724296929028541
410124084,FTG,48.84873374401095,100.0,8.825,0.5820560604397067
410123416,POLY,53.84804928131417,32.0,10.47,0.737518269839225
410123764,PB,53.84804928131417,30.0,38.229,0.502846781464549
410124109,FTG,48.84873374401095,100.0,2.607,0.5191727710175309
410123104,POLY,53.84804928131417,32.0,6.082,0.6799879936484775
410123106,POLY,53.84804928131417,32.0,48.624,0.5690433059738002
410123107,POLY,53.84804928131417,32.0,7.272,0.6799879936484775
410123108,POLY,53.84804928131417,32.0,7.27,0.6799879936484775
410123428,POLY,53.84804928131417,32.0,34.726,0.5690433059738002
410123433,POLY,53.84804928131417,32.0,39.024,0.5690433059738002
410123434,POLY,53.84804928131417,32.0,21.501,0.5141187775838701
410123771,POLY,53.84804928131417,32.0,5.883,0.6799879936484775
410123772,POLY,53.84804928131417,32.0,5.875,0.6799879936484775
410123783,POLY,53.84804928131417,32.0,5.201,0.5641045040770508
410123785,POLY,53.84804928131417,32.0,47.979,0.5690433059738002
410123786,POLY,53.84804928131417,32.0,26.49,0.5779404428637526
410123468,POLY,53.84804928131417,51.0,8.838,0.5519825167658429
410123471,POLY,53.84804928131417,51.0,8.506,0.5519825167658429
410123800,POLY,53.84804928131417,32.0,4.808,0.5179992332938999
410123801,POLY,53.84804928131417,32.0,13.716,0.5539556192005559
410124156,FTG,48.84873374401095,125.0,20.858,0.5032584669252428
410123138,POLY,53.84804928131417,32.0,13.03,0.5539556192005559
410123477,POLY,53.84804928131417,51.0,8.076,0.5117181826900148
410123479,POLY,53.84804928131417,51.0,9.214,0.5519825167658429
410123481,POLY,53.84804928131417,51.0,9.447,0.5519825167658429
410123491,FTG,53.84804928131417,100.0,2.821,0.5200417212759537
410123814,FTG,53.84804928131417,150.0,2.618,0.5161267654327414
410123815,FTG,53.84804928131417,150.0,2.555,0.5161267654327414
410123820,POLY,53.84804928131417,36.0,7.067,0.5441178326882575
410124166,FTG,58.847364818617386,100.0,25.723,0.5610533201763849
410123173,POLY,53.84804928131417,32.0,53.574,0.5690433059738002
410123497,POLY,53.84804928131417,51.0,129.266,0.684070897987699
410123498,POLY,53.84804928131417,32.0,51.971,0.5690433059738002
410123500,POLY,53.84804928131417,32.0,10.099,0.7421568933104901
410123502,POLY,53.84804928131417,51.0,9.616,0.5505189876376726
410123504,POLY,53.84804928131417,51.0,7.865,0.5117181826900148
410123510,POLY,53.84804928131417,32.0,7.071,0.6799879936484775
410123511,POLY,53.84804928131417,32.0,40.146,0.5690433059738002
410123838,PVC,53.84804928131417,110.0,10.759,0.8317160227069912
410123839,PVC,53.84804928131417,110.0,55.931,0.5318297683107377
410123842,POLY,53.84804928131417,51.0,178.793,0.5986999011768934
410123848,PVC,53.84804928131417,110.0,12.071,0.7985595878076135
410123191,FT,37.84804928131417,100.0,2.1,0.6947757267843698
410123518,FTG,53.84804928131417,100.0,2.687,0.5200417212759537
410123529,POLY,53.84804928131417,51.0,10.178,0.5034412919057326
410123862,POLY,53.84804928131417,32.0,5.028,0.5641045040770508
410123863,POLY,53.84804928131417,32.0,8.825,0.7324329457876981
410123867,POLY,53.84804928131417,32.0,9.062,0.7324329457876981
410123868,POLY,53.84804928131417,32.0,33.224,0.5341900759829642
410123869,POLY,53.84804928131417,32.0,14.419,0.5652450510422846
410124218,FTG,48.84873374401095,125.0,3.244,0.7386660824170449
410124224,FTG,48.84873374401095,125.0,20.407,0.5032584669252428
410123200,POLY,53.84804928131417,32.0,48.239,0.5690433059738002
410123207,FTG,53.84804928131417,100.0,2.929,0.5200417212759537
410123870,POLY,53.84804928131417,32.0,29.101,0.5393400890319795
410125282,FTG,74.84736481861738,80.0,8.006,0.7305385606137128
410125288,FT,21.848049281314168,100.0,2.302,0.786178356024473
410125595,POLY,53.84804928131417,32.0,52.49,0.5690433059738002
410125596,POLY,53.84804928131417,36.0,8.198,0.626808869722601
410125605,FTG,63.84941820670773,80.0,12.689,0.6402609372686081
410124576,POLY,53.84804928131417,32.0,179.097,0.6172067567821397
410124920,FTG,68.84873374401096,80.0,52.092,0.6415495379630309
410124921,FTG,68.84873374401096,80.0,10.829,0.5221544520399354
410124928,FTG,68.84873374401096,80.0,4.032,0.6418956348166737
410124933,FTG,68.84873374401096,80.0,3.755,0.6314957070352808
410124936,FTG,68.84873374401096,80.0,7.469,0.5111627718566684
410124951,FTG,68.84873374401096,150.0,30.465,0.5627098762148132
410124955,FTG,58.847364818617386,150.0,10.066,0.7236407336633974
410125325,FTG,63.84941820670773,100.0,20.858,0.7116729449350383
410125327,FTG,63.84941820670773,60.0,11.458,0.7792344213157679
410125328,FTG,63.84941820670773,60.0,19.45,0.6323217666079399
410125329,FTG,63.84941820670773,60.0,5.174,0.7428444963280897
410125333,FTG,63.84941820670773,100.0,12.899,0.6642208415810718
410124965,FTG,58.847364818617386,150.0,8.848,0.6530680370410491
410124970,FTG,68.84873374401096,100.0,47.423,0.630838529824212
410124637,FTG,42.847364818617386,100.0,1.61,0.7495381091876836
410124988,FTG,68.84873374401096,100.0,3.56,0.6265066449870059
410125681,FTG,48.84873374401095,175.0,3.741,0.6634292144579034
410124663,FTG,68.84873374401096,150.0,37.258,0.6250941756956913
410125006,FTG,63.84941820670773,60.0,42.934,0.7177657590761322
410125007,FTG,63.84941820670773,60.0,4.464,0.7629660290102271
410125008,FTG,63.84941820670773,60.0,66.911,0.5229360681423738
410125011,POLY,63.84941820670773,32.0,30.075,0.5244420880327819
410125020,FTG,68.84873374401096,80.0,7.73,0.5111627718566684
410125022,FTG,68.84873374401096,80.0,10.747,0.5659523978427836
410125380,POLY,63.84941820670773,32.0,14.919,0.6657155808526033
410125684,FTG,63.84941820670773,400.0,2.665,0.8451161052922125
410125685,FTG,63.84941820670773,200.0,2.16,0.8341410480640115
410125686,FTG,48.84873374401095,350.0,2.454,0.5878939370420333
410125691,FTG,48.84873374401095,80.0,10.47,0.5090382517370042
410125692,FTG,48.84873374401095,80.0,4.093,0.7832487797716982
410125696,FTG,63.84941820670773,125.0,15.225,0.7563379647824281
410125697,FTG,63.84941820670773,125.0,6.846,0.7556439894831033
410125703,FTG,63.84941820670773,100.0,10.087,0.7253218441037664
410125704,FTG,63.84941820670773,350.0,3.943,0.7596095376264747
410125705,FTG,63.84941820670773,100.0,4.94,0.7517680652406116
410125047,FTG,58.847364818617386,150.0,38.401,0.6095690273159482
410125048,FTG,58.847364818617386,100.0,10.728,0.6079591206461916
410125050,FTG,58.847364818617386,100.0,5.223,0.509757596769585
410125052,FTG,58.847364818617386,100.0,57.955,0.5309029859835123
410125054,FTG,58.847364818617386,80.0,25.87,0.5448664705678068
410125059,FTG,68.84873374401096,100.0,73.956,0.5131721431191559
410124377,FT,21.848049281314168,150.0,1.802,0.7700786905099575
410124388,FTG,48.84873374401095,150.0,103.279,0.5035539468690649
410125074,POLY,53.84804928131417,36.0,8.297,0.626808869722601
410125078,FTG,58.847364818617386,100.0,8.111,0.5560944079386293
410125080,POLY,53.84804928131417,32.0,23.674,0.5779404428637526
410125442,FTG,63.84941820670773,60.0,387.76,0.5992274955107795
410125095,FTG,58.847364818617386,100.0,54.998,0.5126729572716
410125099,FTG,58.847364818617386,100.0,10.425,0.6079591206461916
410125101,FTG,58.847364818617386,80.0,4.931,0.5131781938895861
410125106,FTG,58.847364818617386,100.0,5.579,0.5239045040186135
410124768,FTG,68.84873374401096,150.0,49.25,0.5581596148907932
410124775,FTG,68.84873374401096,100.0,57.614,0.6999641631129545
410124780,FTG,68.84873374401096,80.0,1.847,0.7081974860141961
410124787,FTG,68.84873374401096,100.0,8.958,0.539694554560203
410124789,FTG,68.84873374401096,100.0,9.239,0.5810654564112198
410124790,FTG,68.84873374401096,80.0,10.172,0.5688843751452785
410125507,FTG,38.847364818617386,100.0,1.416,0.7978806864759476
410124482,FTG,45.84804928131417,80.0,1.244,0.6871482053308052
410125173,FT,21.848049281314168,100.0,1.246,0.8660348306304511
410124500,FTG,63.84941820670773,200.0,2.555,0.845875203970628
410124501,FTG,63.84941820670773,200.0,8.791,0.6475062063352746
410124505,FTG,63.84941820670773,100.0,21.314,0.7116729449350383
410124507,FTG,63.84941820670773,200.0,6.279,0.6236815730732248
410124842,FTG,68.84873374401096,80.0,9.71,0.5688843751452785
410124848,FTG,68.84873374401096,80.0,3.839,0.6314957070352808
410124850,FTG,68.84873374401096,80.0,65.369,0.5144211766936102
410124520,FTG,48.84873374401095,100.0,10.957,0.5524163731632895
410124524,POLY,53.84804928131417,32.0,13.28,0.5539556192005559
410124869,FTG,58.847364818617386,100.0,41.563,0.5524027243160383
410124870,FTG,58.847364818617386,100.0,35.492,0.5432225314968101
410124871,FTG,58.847364818617386,100.0,5.84,0.5836794254438847
410125551,POLY,53.84804928131417,40.0,7.647,0.6444711776257124
410125564,FTG,48.84873374401095,150.0,78.093,0.5093335305556514
410125565,FTG,48.84873374401095,80.0,11.952,0.5028908172163357
410124881,FTG,68.84873374401096,80.0,10.94,0.5221544520399354
410124884,FTG,68.84873374401096,80.0,10.978,0.5221544520399354
410124889,FTG,68.84873374401096,80.0,9.414,0.5703347768952652
